Alpha,Average Profit
0.0,4901.348671298473
0.05,4875.746465650792
0.1,4795.972713944658
0.15,4842.25134189853
0.2,5151.859476708686
0.25,4775.794996146573
0.3,4841.729992454235
0.35,4809.545436531862
0.4,4849.959149076087
0.45,4988.941068237282
0.5,4672.498159306374
0.55,5113.008427763334
0.6,4865.161920599747
0.65,4784.2205968979915
0.7,4951.235465376011
0.75,4866.307597303223
0.8,4645.58320869187
0.85,4843.387108493266
0.9,4978.150812891782
0.95,4966.0165432898875
