Alpha,Average Profit
0.0,3773.825471194267
0.05,3790.8181751388925
0.1,3805.612625302831
0.15,3950.988517242482
0.2,4191.548901159081
0.25,4204.43308378024
0.3,4011.511337057502
0.35,3694.659841584149
0.4,3679.574130039413
0.45,4105.739921274839
0.5,4039.3202454331226
0.55,4211.12735719417
0.6,3843.6927015707734
0.65,3913.1440693556106
0.7,3769.685717507347
0.75,3821.78898159034
0.8,3692.2363474852705
0.85,3809.0179563932543
0.9,3786.9155156619404
0.95,3955.0015550649464
