Alpha,Average Profit
0.0,5121.552447434729
0.05,4901.711348314896
0.1,4980.070627491989
0.15,4849.950035476654
0.2,4849.950035476654
0.25,5301.314697933798
0.3,4881.402286415347
0.35,4994.135046117993
0.4,4890.535966350285
0.45,4849.950035476654
0.5,4849.950035476654
0.55,4930.614143107397
0.6,5075.861237437294
0.65,5139.196058759301
0.7,4849.950035476654
0.75,5089.63564104546
0.8,4939.396937486549
0.85,5027.145219034788
0.9,5078.80671204263
0.95,4849.950035476654
