Alpha,Average Profit
0.0,4573.581028157484
0.05,4505.537196693257
0.1,4239.434815543358
0.15,4598.705601767172
0.2,4548.882289549498
0.25,4590.73717778586
0.3,4166.218306516669
0.35,4568.862299144098
0.4,4821.2815268945715
0.45,4412.047294814866
0.5,4244.284520468581
0.55,4601.467013797374
0.6,4308.50672281423
0.65,4377.9593757940775
0.7,4469.179418056409
0.75,4359.915338852364
0.8,4430.8263501916745
0.85,4638.881797884373
0.9,4588.432987092312
0.95,4705.073614272754
