Alpha,Average Profit
0.0,5160.421081332925
0.05,5072.158353889583
0.1,5098.655746041534
0.15,5169.37269386293
0.2,5029.283551230413
0.25,5055.885332618698
0.3,5340.183941177443
0.35,5155.947881982826
0.4,5134.802887221666
0.45,5149.761823639611
0.5,5111.593652288989
0.55,5044.977107339455
0.6,5129.459257047819
0.65,5181.035271822803
0.7,5276.930290430682
0.75,5229.77278441828
0.8,5101.460632355163
0.85,5107.805264109956
0.9,5089.639136378334
0.95,5265.963027602997
