Alpha,Average Profit
0.0,4790.683641275703
0.05,4662.885185837446
0.1,4669.80086577702
0.15,4646.309296757485
0.2,4717.277901065874
0.25,4629.413889063158
0.3,4714.925768911686
0.35,4584.012036948015
0.4,4696.407097371969
0.45,4753.308539865339
0.5,5096.936445556862
0.55,4671.119672104335
0.6,4587.9880038249685
0.65,4744.746675188925
0.7,4733.154109904729
0.75,4564.1125980149845
0.8,4620.367038430867
0.85,4666.400406491907
0.9,4597.573955466815
0.95,4498.983985017465
