Alpha,Average Profit
0.05,3996.4629048810298
0.1,3984.2459111147996
0.15,4019.261781486058
0.2,3999.1457439629744
0.25,3995.560735853799
0.3,4009.73164954843
0.35,3952.863939816263
0.4,3987.535163358052
0.45,3933.1935211997748
0.5,3982.698890105179
0.55,3949.2950074930322
0.6,3911.2083179585484
0.65,3975.5406282148465
0.7,3921.6229203841904
0.75,3922.578819498881
0.8,3918.7237819558
0.85,3924.704480458594
0.9,3892.419021418457
0.95,3855.646626320964
