Alpha,Average Profit
0.05,4825.454900677803
0.1,4786.81258459028
0.15,4824.225898048064
0.2,4768.684594655812
0.25,4774.966356993382
0.3,4827.286862541312
0.35,4823.08535574338
0.4,4805.787032364025
0.45,4826.025604674465
0.5,4765.8762695292835
0.55,4805.013845815179
0.6,4782.045224876728
0.65,4837.594417716747
0.7,4780.145532914187
0.75,4788.698971747214
0.8,4832.5594308660275
0.85,4779.05906926667
0.9,4762.4089798462555
0.95,4785.760325434752
