Alpha,Average Profit
0.05,1852.130406446372
0.1,1854.525801282208
0.15,1851.3083759399308
0.2,1851.585343012441
0.25,1842.4807546626987
0.3,1852.3749643215965
0.35,1845.2855415439312
0.4,1842.0432207882411
0.45,1848.7524826992062
0.5,1842.3350649985482
0.55,1848.0298742296159
0.6,1854.1327508957686
0.65,1848.7464684549507
0.7,1853.7724234649495
0.75,1851.7541488330578
0.8,1844.0965134575133
0.85,1844.9540282225398
0.9,1853.5137353629052
0.95,1853.4187261246695
